timeMillis,timeNanos,x,y,z
1576422120285,2080982980623,0.8296,4.6742997,8.5809
1576422120304,2081002980623,0.7877,4.7225,8.5584
1576422120323,2081022980623,0.75159997,4.7609,8.5404
1576422120344,2081042980623,0.7323,4.7868,8.5275
1576422120363,2081062980623,0.7339,4.7957997,8.5224
1576422120385,2081082980623,0.7425,4.7908998,8.5243
1576422120403,2081102980623,0.72529995,4.7672997,8.5391
1576422120426,2081122980623,0.67039996,4.7241,8.5675
1576422120445,2081142980623,0.6026,4.6709,8.6017
1576422120465,2081162980623,0.56549996,4.6263,8.6282
1576422120485,2081182980623,0.57699996,4.6078997,8.6373
1576422120504,2081202980623,0.585,4.6157,8.6326
1576422120525,2081222980623,0.556,4.6363,8.6235
1576422120544,2081242980623,0.49879998,4.6533,8.6178
1576422120565,2081262980623,0.45619997,4.6638,8.6145
1576422120584,2081282980623,0.4745,4.6781,8.6058
1576422120603,2081302980623,0.5196,4.6847997,8.5995
1576422120649,2081322980623,0.5721,4.6745996,8.6017
1576422120649,2081342982186,0.6457,4.6605997,8.6041
1576422120664,2081362980623,0.7073,4.6474,8.6064
1576422120683,2081382980623,0.7134,4.6219997,8.619599
1576422120705,2081402982186,0.6592,4.581,8.6458
1576422120727,2081422982186,0.5844,4.548,8.6685
1576422120746,2081442980623,0.5345,4.523,8.6848
1576422120765,2081462980623,0.5331,4.4962997,8.6988
1576422120787,2081482980623,0.5717,4.4758997,8.7067995
1576422120805,2081502982186,0.61899996,4.4676,8.7078
1576422120824,2081522980623,0.6556,4.4763,8.7007
1576422120845,2081542982186,0.6752,4.4961,8.689
1576422120864,2081562982186,0.6773,4.5197,8.6765995
1576422120883,2081582982186,0.6762,4.5373,8.667399
1576422120905,2081602980623,0.6838,4.5476,8.6614
1576422120923,2081622980623,0.7082,4.5531,8.6566
1576422120945,2081642980623,0.73569995,4.5617,8.649799
1576422120964,2081662982186,0.7747,4.5783,8.6376
1576422120985,2081682982186,0.8211,4.5992,8.6222
1576422121005,2081702982186,0.87729996,4.6267,8.6019
