,bssid,frequency,rss,ssid,timeMillis,timestamp
353,24dec6e33381,2452,-92,eduroam,1573436596258,4702687899658
354,909f33654b30,5745,-77,kse1222-5G,1573436596258,4702687899655
355,085dddd1c7a7,2427,-96,SK_WiFiGIGAC7A4,1573436596258,4702687899649
356,909f33664b30,2412,-83,kse1222,1573436596258,4702687899646
357,00120eef00b9,2452,-91,,1573436596258,4702687899643
358,00120eef00b8,2452,-92,,1573436596258,4702687899640
359,88366cc1419a,2417,-96,SILAB,1573436596258,4702687899633
360,085ddd939c4a,2412,-95,olleh_WiFi_9C46,1573436596258,4702687899628
361,24dec6e33380,2452,-92,Welcome_KAIST,1573436596258,4702687899623
362,705dcc2d9160,2432,-96,MSSLAB,1573436596258,4702687899610
363,64e5990a3ea0,5805,-93,martingale5G,1573436599068,4702690697623
364,88366c582556,2472,-94,ANTONIS Lab,1573436599068,4702690697619
365,909f33654b30,5745,-91,kse1222-5G,1573436599068,4702690697616
366,88366cd6ad40,2462,-96,uilab,1573436599068,4702690697609
367,24dec6e33390,5745,-92,Welcome_KAIST,1573436599068,4702690697605
368,00120eef00b8,2452,-94,,1573436599068,4702690697601
369,146b9c5395f1,2437,-94,BMWjake,1573436599068,4702690697597
370,705dcc387ee4,5745,-87,ERC_5G,1573436599068,4702690697592
371,24dec6e33391,5745,-85,eduroam,1573436599068,4702690697586
372,88366cac048c,2462,-93,4203,1573436599068,4702690697581
373,725dcc4bfecc,2452,-93,3207,1573436599068,4702690697576
374,705dcc387ee6,2422,-92,ERC_2,1573436599068,4702690697572
375,24dec6e33392,5745,-91,Welcome_1st_KAIST,1573436599068,4702690697566
376,24dec6e33382,2452,-91,Welcome_1st_KAIST,1573436599068,4702690697559
377,24dec6e33381,2452,-92,eduroam,1573436599068,4702690697553
378,085dddd1c7a7,2427,-96,SK_WiFiGIGAC7A4,1573436599068,4702690697546
379,909f33664b30,2412,-83,kse1222,1573436599068,4702690697530
380,88366cac048c,2462,-91,4203,1573436600412,4702692045150
381,00120eef00b9,2452,-94,,1573436600412,4702692045148
382,00120eef00b8,2452,-94,,1573436600412,4702692045144
383,146b9c5395f1,2437,-94,BMWjake,1573436600412,4702692045141
384,88366cc1419a,2417,-93,SILAB,1573436600412,4702692045137
385,909f33664b30,2412,-93,kse1222,1573436600412,4702692045132
386,64e5990a3ea0,5805,-93,martingale5G,1573436600412,4702692045128
387,88366c582556,2472,-94,ANTONIS Lab,1573436600412,4702692045123
388,909f33654b30,5745,-91,kse1222-5G,1573436600412,4702692045118
389,88366cd6ad40,2462,-96,uilab,1573436600412,4702692045113
390,24dec6e33390,5745,-92,Welcome_KAIST,1573436600412,4702692045109
391,705dcc387ee4,5745,-87,ERC_5G,1573436600412,4702692045103
392,24dec6e33391,5745,-85,eduroam,1573436600412,4702692045096
393,725dcc4bfecc,2452,-93,3207,1573436600412,4702692045086
394,705dcc387ee6,2422,-92,ERC_2,1573436600412,4702692045071
395,146b9c5395f1,2437,-95,BMWjake,1573436601891,4702693536874
396,88366cac048c,2462,-91,4203,1573436601891,4702693536870
397,00120eef00b9,2452,-94,,1573436601891,4702693536868
398,00120eef00b8,2452,-94,,1573436601891,4702693536865
399,88366cc1419a,2417,-93,SILAB,1573436601891,4702693536860
400,909f33664b30,2412,-93,kse1222,1573436601891,4702693536856
401,64e5990a3ea0,5805,-93,martingale5G,1573436601891,4702693536851
402,88366c582556,2472,-94,ANTONIS Lab,1573436601891,4702693536846
403,909f33654b30,5745,-91,kse1222-5G,1573436601891,4702693536843
404,88366cd6ad40,2462,-96,uilab,1573436601891,4702693536837
405,24dec6e33390,5745,-92,Welcome_KAIST,1573436601891,4702693536821
406,705dcc387ee4,5745,-84,ERC_5G,1573436603210,4702694850332
407,24dec6e33392,5745,-93,Welcome_1st_KAIST,1573436603210,4702694850329
408,24dec6e33391,5745,-94,eduroam,1573436603210,4702694850324
409,24dec6e33390,5745,-91,Welcome_KAIST,1573436603210,4702694850322
410,146b9c5395f1,2437,-87,BMWjake,1573436603210,4702694850319
411,085dddd1c7a7,2427,-97,SK_WiFiGIGAC7A4,1573436603210,4702694850316
412,705dcc387ee6,2422,-95,ERC_2,1573436603210,4702694850313
413,88366cac048c,2462,-91,4203,1573436603210,4702694850309
414,00120eef00b9,2452,-94,,1573436603210,4702694850307
415,00120eef00b8,2452,-94,,1573436603210,4702694850304
416,88366cc1419a,2417,-93,SILAB,1573436603210,4702694850299
417,909f33664b30,2412,-93,kse1222,1573436603210,4702694850294
418,64e5990a3ea0,5805,-93,martingale5G,1573436603210,4702694850288
419,88366c582556,2472,-94,ANTONIS Lab,1573436603210,4702694850283
420,909f33654b30,5745,-91,kse1222-5G,1573436603210,4702694850279
421,88366cd6ad40,2462,-96,uilab,1573436603210,4702694850259
422,88366c582556,2472,-95,ANTONIS Lab,1573436604743,4702696374969
423,909f339e7c98,2452,-96,mkje,1573436604743,4702696374961
424,00120eef00b9,2452,-87,,1573436604743,4702696374959
425,00120eef00b8,2452,-87,,1573436604743,4702696374955
426,24dec6e33390,5745,-86,Welcome_KAIST,1573436604743,4702696374951
427,24dec6e33382,2452,-96,Welcome_1st_KAIST,1573436604743,4702696374945
428,146b9c5395f1,2437,-97,BMWjake,1573436604743,4702696374942
429,705dcc387ee4,5745,-84,ERC_5G,1573436604743,4702696374936
430,24dec6e33392,5745,-93,Welcome_1st_KAIST,1573436604743,4702696374932
431,24dec6e33391,5745,-94,eduroam,1573436604743,4702696374924
432,085dddd1c7a7,2427,-97,SK_WiFiGIGAC7A4,1573436604743,4702696374917
433,705dcc387ee6,2422,-95,ERC_2,1573436604743,4702696374912
434,88366cac048c,2462,-91,4203,1573436604743,4702696374904
435,88366cc1419a,2417,-93,SILAB,1573436604743,4702696374885
436,909f33654b30,5745,-92,kse1222-5G,1573436606031,4702697679270
437,88366cac048c,2462,-93,4203,1573436606031,4702697679267
438,24dec6e33390,5745,-91,Welcome_KAIST,1573436606031,4702697679265
439,00120eef00b9,2452,-84,,1573436606031,4702697679263
440,00120eef00b8,2452,-85,,1573436606031,4702697679261
441,88366cc1419a,2417,-96,SILAB,1573436606031,4702697679259
442,085ddd939c4a,2412,-94,olleh_WiFi_9C46,1573436606031,4702697679255
443,883c1c23fe44,2412,-95,U+NetFE45,1573436606031,4702697679249
444,88366c582556,2472,-95,ANTONIS Lab,1573436606031,4702697679245
445,909f339e7c98,2452,-96,mkje,1573436606031,4702697679242
446,24dec6e33382,2452,-96,Welcome_1st_KAIST,1573436606031,4702697679237
447,146b9c5395f1,2437,-97,BMWjake,1573436606031,4702697679234
448,705dcc387ee4,5745,-84,ERC_5G,1573436606031,4702697679230
449,24dec6e33392,5745,-93,Welcome_1st_KAIST,1573436606031,4702697679227
450,24dec6e33391,5745,-94,eduroam,1573436606031,4702697679221
451,085dddd1c7a7,2427,-97,SK_WiFiGIGAC7A4,1573436606031,4702697679216
452,705dcc387ee6,2422,-95,ERC_2,1573436606031,4702697679205
453,24dec6e33390,5745,-93,Welcome_KAIST,1573436607574,4702699201628
454,146b9c5395f1,2437,-96,BMWjake,1573436607574,4702699201624
455,88366c127efa,2427,-96,iptime,1573436607574,4702699201618
456,88366cc1419a,2417,-94,SILAB,1573436607574,4702699201615
457,883c1c23fe44,2412,-97,U+NetFE45,1573436607574,4702699201611
458,909f33654b30,5745,-92,kse1222-5G,1573436607574,4702699201608
459,88366cac048c,2462,-93,4203,1573436607574,4702699201603
460,00120eef00b9,2452,-84,,1573436607574,4702699201599
461,00120eef00b8,2452,-85,,1573436607574,4702699201595
462,085ddd939c4a,2412,-94,olleh_WiFi_9C46,1573436607574,4702699201588
463,88366c582556,2472,-95,ANTONIS Lab,1573436607574,4702699201582
464,909f339e7c98,2452,-96,mkje,1573436607574,4702699201576
465,24dec6e33382,2452,-96,Welcome_1st_KAIST,1573436607574,4702699201569
466,705dcc387ee4,5745,-84,ERC_5G,1573436607574,4702699201562
467,24dec6e33392,5745,-93,Welcome_1st_KAIST,1573436607574,4702699201558
468,24dec6e33391,5745,-94,eduroam,1573436607574,4702699201548
469,085dddd1c7a7,2427,-97,SK_WiFiGIGAC7A4,1573436607574,4702699201538
470,705dcc387ee6,2422,-95,ERC_2,1573436607574,4702699201519
471,24dec6e33382,2452,-92,Welcome_1st_KAIST,1573436608856,4702700496340
472,24dec6e33381,2452,-91,eduroam,1573436608856,4702700496335
473,24dec6e33380,2452,-92,Welcome_KAIST,1573436608856,4702700496308
474,24dec6e33390,5745,-88,Welcome_KAIST,1573436608856,4702700496298
475,146b9c5395f1,2437,-86,BMWjake,1573436608856,4702700496295
476,88366c127efa,2427,-96,iptime,1573436608856,4702700496288
477,88366cc1419a,2417,-94,SILAB,1573436608856,4702700496285
478,883c1c23fe44,2412,-97,U+NetFE45,1573436608856,4702700496282
479,909f33654b30,5745,-92,kse1222-5G,1573436608856,4702700496276
480,88366cac048c,2462,-93,4203,1573436608856,4702700496268
481,00120eef00b9,2452,-84,,1573436608856,4702700496266
482,00120eef00b8,2452,-85,,1573436608856,4702700496261
483,085ddd939c4a,2412,-94,olleh_WiFi_9C46,1573436608856,4702700496237
484,88366c582556,2472,-95,ANTONIS Lab,1573436608856,4702700496218
485,909f339e7c98,2452,-96,mkje,1573436608856,4702700496197
486,d8c7c8df22b2,5805,-86,Welcome_1st_KAIST,1573436610348,4702701994280
487,d8c7c8df22b1,5805,-85,eduroam,1573436610348,4702701994279
488,d8c7c8df22b0,5805,-85,Welcome_KAIST,1573436610348,4702701994275
489,d8c7c8df1682,2472,-99,Welcome_1st_KAIST,1573436610348,4702701994274
490,24dec6e33392,5745,-74,Welcome_1st_KAIST,1573436610348,4702701994272
491,24dec6e33391,5745,-74,eduroam,1573436610348,4702701994270
492,24dec6e33390,5745,-74,Welcome_KAIST,1573436610348,4702701994267
493,64e599fc8a3e,2462,-95,ERC,1573436610348,4702701994264
494,24dec6e33382,2452,-78,Welcome_1st_KAIST,1573436610348,4702701994262
495,24dec6e33381,2452,-78,eduroam,1573436610348,4702701994260
496,24dec6e33380,2452,-77,Welcome_KAIST,1573436610348,4702701994257
497,d8c7c8de3b92,5180,-87,Welcome_1st_KAIST,1573436610348,4702701994251
498,d8c7c8de3b91,5180,-85,eduroam,1573436610348,4702701994248
499,d8c7c8de3b90,5180,-91,Welcome_KAIST,1573436610348,4702701994245
500,146b9c5395f1,2437,-86,BMWjake,1573436610348,4702701994243
501,88366c127efa,2427,-96,iptime,1573436610348,4702701994240
502,88366cc1419a,2417,-94,SILAB,1573436610348,4702701994236
503,883c1c23fe44,2412,-97,U+NetFE45,1573436610348,4702701994232
504,909f33654b30,5745,-92,kse1222-5G,1573436610348,4702701994229
505,88366cac048c,2462,-93,4203,1573436610348,4702701994224
506,00120eef00b9,2452,-84,,1573436610348,4702701994222
507,00120eef00b8,2452,-85,,1573436610348,4702701994210
508,00246c5b846a,5805,-96,Welcome_1st_KAIST,1573436611681,4702703299984
509,00246c5b8469,5805,-95,eduroam,1573436611681,4702703299979
510,d8c7c8df22b2,5805,-80,Welcome_1st_KAIST,1573436611681,4702703299974
511,d8c7c8df22b1,5805,-80,eduroam,1573436611681,4702703299970
512,d8c7c8df22b0,5805,-81,Welcome_KAIST,1573436611681,4702703299965
513,909f33654b30,5745,-70,kse1222-5G,1573436611681,4702703299960
514,24dec6e33392,5745,-79,Welcome_1st_KAIST,1573436611681,4702703299956
515,24dec6e33391,5745,-81,eduroam,1573436611681,4702703299950
516,24dec6e33390,5745,-79,Welcome_KAIST,1573436611681,4702703299946
517,24dec6e33380,2452,-83,Welcome_KAIST,1573436611681,4702703299941
518,909f33664b30,2412,-86,kse1222,1573436611681,4702703299934
519,d8c7c8df1682,2472,-99,Welcome_1st_KAIST,1573436611681,4702703299929
520,64e599fc8a3e,2462,-95,ERC,1573436611681,4702703299923
521,24dec6e33382,2452,-78,Welcome_1st_KAIST,1573436611681,4702703299919
522,24dec6e33381,2452,-78,eduroam,1573436611681,4702703299912
523,d8c7c8de3b92,5180,-87,Welcome_1st_KAIST,1573436611681,4702703299908
524,d8c7c8de3b91,5180,-85,eduroam,1573436611681,4702703299904
525,d8c7c8de3b90,5180,-91,Welcome_KAIST,1573436611681,4702703299896
526,146b9c5395f1,2437,-86,BMWjake,1573436611681,4702703299891
527,88366c127efa,2427,-96,iptime,1573436611681,4702703299884
528,88366cc1419a,2417,-94,SILAB,1573436611681,4702703299879
529,883c1c23fe44,2412,-97,U+NetFE45,1573436611681,4702703299859
530,d8c7c8df22b2,5805,-78,Welcome_1st_KAIST,1573436613126,4702704769040
531,d8c7c8df22b1,5805,-80,eduroam,1573436613126,4702704769038
532,d8c7c8df22b0,5805,-77,Welcome_KAIST,1573436613126,4702704769035
533,24dec6e33392,5745,-75,Welcome_1st_KAIST,1573436613126,4702704769033
534,24dec6e33391,5745,-77,eduroam,1573436613126,4702704769030
535,24dec6e33390,5745,-73,Welcome_KAIST,1573436613126,4702704769028
536,64e599fc8a3e,2462,-96,ERC,1573436613126,4702704769024
537,24dec6e33382,2452,-82,Welcome_1st_KAIST,1573436613126,4702704769022
538,24dec6e33381,2452,-82,eduroam,1573436613126,4702704769019
539,24dec6e33380,2452,-82,Welcome_KAIST,1573436613126,4702704769016
540,909f33664b30,2412,-78,kse1222,1573436613126,4702704769012
541,d8c7c8de3b92,5180,-92,Welcome_1st_KAIST,1573436613126,4702704769010
542,d8c7c8de3b91,5180,-91,eduroam,1573436613126,4702704769008
543,d8c7c8de3b90,5180,-92,Welcome_KAIST,1573436613126,4702704769004
544,00246c5b846a,5805,-96,Welcome_1st_KAIST,1573436613126,4702704769001
545,00246c5b8469,5805,-95,eduroam,1573436613126,4702704768997
546,909f33654b30,5745,-70,kse1222-5G,1573436613126,4702704768993
547,d8c7c8df1682,2472,-99,Welcome_1st_KAIST,1573436613126,4702704768987
548,146b9c5395f1,2437,-86,BMWjake,1573436613126,4702704768976
549,d8c7c8df22b2,5805,-84,Welcome_1st_KAIST,1573436614495,4702706135658
550,d8c7c8df22b1,5805,-82,eduroam,1573436614495,4702706135656
551,d8c7c8df22b0,5805,-83,Welcome_KAIST,1573436614495,4702706135653
552,24dec6e33392,5745,-71,Welcome_1st_KAIST,1573436614495,4702706135650
553,24dec6e33391,5745,-72,eduroam,1573436614495,4702706135647
554,24dec6e33390,5745,-70,Welcome_KAIST,1573436614495,4702706135644
555,909f33654b30,5745,-74,kse1222-5G,1573436614495,4702706135642
556,88366cac048c,2462,-87,4203,1573436614495,4702706135638
557,34689509c66c,2437,-95,HP-Print-6c-Color LaserJet MFP,1573436614495,4702706135633
558,d8c7c8de3b92,5180,-88,Welcome_1st_KAIST,1573436614495,4702706135631
559,d8c7c8de3b91,5180,-88,eduroam,1573436614495,4702706135629
560,d8c7c8de3b90,5180,-88,Welcome_KAIST,1573436614495,4702706135625
561,909f33664b30,2412,-78,kse1222,1573436614495,4702706135621
562,64e599fc8a3e,2462,-96,ERC,1573436614495,4702706135619
563,24dec6e33382,2452,-82,Welcome_1st_KAIST,1573436614495,4702706135616
564,24dec6e33381,2452,-82,eduroam,1573436614495,4702706135612
565,24dec6e33380,2452,-82,Welcome_KAIST,1573436614495,4702706135607
566,00246c5b846a,5805,-96,Welcome_1st_KAIST,1573436614495,4702706135604
567,00246c5b8469,5805,-95,eduroam,1573436614495,4702706135598
568,d8c7c8df1682,2472,-99,Welcome_1st_KAIST,1573436614495,4702706135580
569,88366c582556,2472,-97,ANTONIS Lab,1573436615937,4702707569048
570,d8c7c8df22b2,5805,-77,Welcome_1st_KAIST,1573436615937,4702707569045
571,d8c7c8df22b1,5805,-76,eduroam,1573436615937,4702707569042
572,d8c7c8df22b0,5805,-77,Welcome_KAIST,1573436615937,4702707569038
573,24dec6e33392,5745,-73,Welcome_1st_KAIST,1573436615937,4702707569036
574,24dec6e33391,5745,-72,eduroam,1573436615937,4702707569032
575,24dec6e33390,5745,-74,Welcome_KAIST,1573436615937,4702707569029
576,909f33654b30,5745,-75,kse1222-5G,1573436615937,4702707569026
577,00120eef00b9,2452,-87,,1573436615937,4702707569024
578,00120eef00b8,2452,-86,,1573436615937,4702707569022
579,d8c7c8def6a2,2412,-94,Welcome_1st_KAIST,1573436615937,4702707569018
580,d8c7c8def6a1,2412,-91,Welcome_KAIST,1573436615937,4702707569012
581,d8c7c8de3b92,5180,-88,Welcome_1st_KAIST,1573436615937,4702707569010
582,d8c7c8de3b91,5180,-87,eduroam,1573436615937,4702707569007
583,d8c7c8de3b90,5180,-92,Welcome_KAIST,1573436615937,4702707569003
584,88366cac048c,2462,-87,4203,1573436615937,4702707568999
585,34689509c66c,2437,-95,HP-Print-6c-Color LaserJet MFP,1573436615937,4702707568995
586,909f33664b30,2412,-78,kse1222,1573436615937,4702707568989
587,64e599fc8a3e,2462,-96,ERC,1573436615937,4702707568984
588,24dec6e33382,2452,-82,Welcome_1st_KAIST,1573436615937,4702707568981
589,24dec6e33381,2452,-82,eduroam,1573436615937,4702707568902
590,24dec6e33380,2452,-82,Welcome_KAIST,1573436615937,4702707568896
591,00246c5b846a,5805,-96,Welcome_1st_KAIST,1573436615937,4702707568893
592,00246c5b8469,5805,-95,eduroam,1573436615937,4702707568878
593,d8c7c8df22b2,5805,-81,Welcome_1st_KAIST,1573436617305,4702708941604
594,d8c7c8df22b1,5805,-82,eduroam,1573436617305,4702708941601
595,d8c7c8df22b0,5805,-83,Welcome_KAIST,1573436617305,4702708941597
596,24dec6e33392,5745,-76,Welcome_1st_KAIST,1573436617305,4702708941594
597,24dec6e33391,5745,-75,eduroam,1573436617305,4702708941591
598,24dec6e33390,5745,-75,Welcome_KAIST,1573436617305,4702708941588
599,00120eef00b9,2452,-91,,1573436617305,4702708941585
600,00120eef00b8,2452,-91,,1573436617305,4702708941582
601,24dec6e33381,2452,-79,eduroam,1573436617305,4702708941579
602,24dec6e33380,2452,-80,Welcome_KAIST,1573436617305,4702708941576
603,000b819ccc8a,2437,-92,IROAD_V7_9CCC8A,1573436617305,4702708941573
604,000f0041a25f,2437,-97,IROAD_T9F_41A25F,1573436617305,4702708941569
605,34689509c66c,2437,-94,HP-Print-6c-Color LaserJet MFP,1573436617305,4702708941566
606,909f33664b30,2412,-82,kse1222,1573436617305,4702708941562
607,88366c582556,2472,-97,ANTONIS Lab,1573436617305,4702708941559
608,909f33654b30,5745,-75,kse1222-5G,1573436617305,4702708941510
609,d8c7c8def6a2,2412,-94,Welcome_1st_KAIST,1573436617305,4702708941505
610,d8c7c8def6a1,2412,-91,Welcome_KAIST,1573436617305,4702708941501
611,d8c7c8de3b92,5180,-88,Welcome_1st_KAIST,1573436617305,4702708941499
612,d8c7c8de3b91,5180,-87,eduroam,1573436617305,4702708941496
613,d8c7c8de3b90,5180,-92,Welcome_KAIST,1573436617305,4702708941492
614,88366cac048c,2462,-87,4203,1573436617305,4702708941488
615,64e599fc8a3e,2462,-96,ERC,1573436617305,4702708941483
616,24dec6e33382,2452,-82,Welcome_1st_KAIST,1573436617305,4702708941468
617,24dec6e33392,5745,-76,Welcome_1st_KAIST,1573436618009,4702709647137
618,24dec6e33391,5745,-75,eduroam,1573436618009,4702709647132
619,24dec6e33390,5745,-75,Welcome_KAIST,1573436618009,4702709647129
620,909f33654b30,5745,-76,kse1222-5G,1573436618009,4702709647124
621,88366cd63298,2447,-95,urbandesignlab_2g,1573436618009,4702709647121
622,f0b4291a1ec6,2447,-95,ICS_WiFi,1573436618009,4702709647118
623,24dec6e33380,2452,-80,Welcome_KAIST,1573436618009,4702709647114
624,d8c7c8df1692,5240,-93,Welcome_1st_KAIST,1573436618009,4702709647110
625,d8c7c8df1691,5240,-93,Welcome_KAIST,1573436618009,4702709647107
626,d8c7c8df1690,5240,-93,eduroam,1573436618009,4702709647102
627,88366cc1419a,2417,-91,SILAB,1573436618009,4702709647099
628,909f33664b30,2412,-82,kse1222,1573436618009,4702709647096
629,d8c7c8df22b2,5805,-81,Welcome_1st_KAIST,1573436618009,4702709647093
630,d8c7c8df22b1,5805,-82,eduroam,1573436618009,4702709647089
631,d8c7c8df22b0,5805,-83,Welcome_KAIST,1573436618009,4702709647083
632,00120eef00b9,2452,-91,,1573436618009,4702709647080
633,00120eef00b8,2452,-91,,1573436618009,4702709647078
634,24dec6e33381,2452,-79,eduroam,1573436618009,4702709647074
635,000b819ccc8a,2437,-92,IROAD_V7_9CCC8A,1573436618009,4702709647070
636,000f0041a25f,2437,-97,IROAD_T9F_41A25F,1573436618009,4702709647064
637,34689509c66c,2437,-94,HP-Print-6c-Color LaserJet MFP,1573436618009,4702709647060
638,88366c582556,2472,-97,ANTONIS Lab,1573436618009,4702709647057
639,d8c7c8def6a2,2412,-94,Welcome_1st_KAIST,1573436618009,4702709647054
640,d8c7c8def6a1,2412,-91,Welcome_KAIST,1573436618009,4702709647042
641,d8c7c8de3b92,5180,-88,Welcome_1st_KAIST,1573436618009,4702709647038
642,d8c7c8de3b91,5180,-87,eduroam,1573436618009,4702709647036
643,d8c7c8de3b90,5180,-92,Welcome_KAIST,1573436618009,4702709647031
644,88366cac048c,2462,-87,4203,1573436618009,4702709647014
645,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436620145,4702711755720
646,d8c7c8de3b81,2472,-96,eduroam,1573436620145,4702711755715
647,d8c7c8df22b2,5805,-83,Welcome_1st_KAIST,1573436620145,4702711755711
648,d8c7c8df22b1,5805,-81,eduroam,1573436620145,4702711755707
649,d8c7c8df22b0,5805,-82,Welcome_KAIST,1573436620145,4702711755696
650,d8c7c8df1682,2472,-97,Welcome_1st_KAIST,1573436620145,4702711755691
651,d8c7c8df1681,2472,-95,Welcome_KAIST,1573436620145,4702711755687
652,d8c7c8df1680,2472,-96,eduroam,1573436620145,4702711755682
653,d8c7c8de3b80,2472,-98,Welcome_KAIST,1573436620145,4702711755677
654,24dec6e33392,5745,-79,Welcome_1st_KAIST,1573436620145,4702711755673
655,24dec6e33391,5745,-81,eduroam,1573436620145,4702711755667
656,24dec6e33390,5745,-75,Welcome_KAIST,1573436620145,4702711755661
657,88366cac048c,2462,-85,4203,1573436620145,4702711755657
658,725dcc4bfecc,2452,-84,3207,1573436620145,4702711755651
659,88366cc1419a,2417,-94,SILAB,1573436620145,4702711755646
660,d8c7c8def6a2,2412,-94,Welcome_1st_KAIST,1573436620145,4702711755642
661,d8c7c8def6a1,2412,-95,Welcome_KAIST,1573436620145,4702711755638
662,d8c7c8def6a0,2412,-95,eduroam,1573436620145,4702711755632
663,909f33654b30,5745,-76,kse1222-5G,1573436620145,4702711755628
664,88366cd63298,2447,-95,urbandesignlab_2g,1573436620145,4702711755623
665,f0b4291a1ec6,2447,-95,ICS_WiFi,1573436620145,4702711755615
666,24dec6e33380,2452,-80,Welcome_KAIST,1573436620145,4702711755610
667,d8c7c8df1692,5240,-93,Welcome_1st_KAIST,1573436620145,4702711755605
668,d8c7c8df1691,5240,-93,Welcome_KAIST,1573436620145,4702711755594
669,d8c7c8df1690,5240,-93,eduroam,1573436620145,4702711755590
670,909f33664b30,2412,-82,kse1222,1573436620145,4702711755582
671,00120eef00b9,2452,-91,,1573436620145,4702711755579
672,00120eef00b8,2452,-91,,1573436620145,4702711755573
673,24dec6e33381,2452,-79,eduroam,1573436620145,4702711755569
674,000b819ccc8a,2437,-92,IROAD_V7_9CCC8A,1573436620145,4702711755564
675,000f0041a25f,2437,-97,IROAD_T9F_41A25F,1573436620145,4702711755557
676,34689509c66c,2437,-94,HP-Print-6c-Color LaserJet MFP,1573436620145,4702711755549
677,88366c582556,2472,-97,ANTONIS Lab,1573436620145,4702711755545
678,d8c7c8de3b92,5180,-88,Welcome_1st_KAIST,1573436620145,4702711755540
679,d8c7c8de3b91,5180,-87,eduroam,1573436620145,4702711755534
680,d8c7c8de3b90,5180,-92,Welcome_KAIST,1573436620145,4702711755514
681,d8c7c8de3b82,2472,-97,Welcome_1st_KAIST,1573436623016,4702714624950
