timeMillis,timeNanos,value
1576422946101,2906807440623,1022.7754
1576422946180,2906887442186,1022.78516
1576422946260,2906967440623,1022.78955
1576422946340,2907047440623,1022.78955
1576422946422,2907127440623,1022.81396
1576422946500,2907207440623,1022.7993
1576422946580,2907287440623,1022.7959
1576422946661,2907367440623,1022.7998
1576422946741,2907447442186,1022.792
1576422946820,2907527440623,1022.77246
1576422946900,2907607440623,1022.77637
1576422946980,2907687440623,1022.78516
1576422947061,2907767440623,1022.8042
1576422947140,2907847442186,1022.8037
1576422947220,2907927440623,1022.8252
1576422947300,2908007440623,1022.84326
1576422947406,2908087440623,1022.8208
1576422947460,2908167440623,1022.812
1576422947540,2908247440623,1022.7964
1576422947651,2908327440623,1022.79004
1576422947700,2908407442186,1022.7783
1576422947780,2908487440623,1022.78955
1576422947860,2908567442186,1022.8125
1576422947941,2908647440623,1022.83154
1576422948020,2908727440623,1022.85596
1576422948100,2908807442186,1022.8638
1576422948182,2908887440623,1022.834
1576422948261,2908967442186,1022.8286
1576422948340,2909047440623,1022.8384
1576422948420,2909127440623,1022.8545
1576422948500,2909207440623,1022.8667
1576422948581,2909287440623,1022.88135
1576422948661,2909367440623,1022.9116
1576422948740,2909447440623,1022.88916
1576422948820,2909527440623,1022.8589
1576422948900,2909607440623,1022.8291
1576422948980,2909687442186,1022.8291
1576422949060,2909767442186,1022.8291
1576422949140,2909847440623,1022.8364
1576422949220,2909927440623,1022.84375
1576422949301,2910007440623,1022.8467
1576422949398,2910087442186,1022.8467
1576422949461,2910167440623,1022.85254
1576422949540,2910247440623,1022.8467
1576422949620,2910327440623,1022.8535
1576422949700,2910407440623,1022.8491
1576422949780,2910487440623,1022.8535
1576422949860,2910567442186,1022.8418
1576422949940,2910647440623,1022.84863
1576422950020,2910727440623,1022.8384
1576422950100,2910807440623,1022.83887
1576422950180,2910887440623,1022.85254
1576422950260,2910967440623,1022.85254
1576422950340,2911047440623,1022.86084
1576422950420,2911127440623,1022.8579
1576422950500,2911207440623,1022.86523
1576422950580,2911287440623,1022.8589
1576422950660,2911367440623,1022.85986
1576422950749,2911447440623,1022.8579
1576422950820,2911527440623,1022.8701
1576422950901,2911607440623,1022.8613
1576422950980,2911687440623,1022.85156
1576422951061,2911767442186,1022.85254
1576422951142,2911847440623,1022.8545
1576422951220,2911927440623,1022.8594
1576422951300,2912007440623,1022.8613
1576422951412,2912087440623,1022.8496
1576422951460,2912167440623,1022.8535
1576422951540,2912247440623,1022.8613
1576422951620,2912327440623,1022.85645
1576422951700,2912407440623,1022.853
1576422951784,2912487440623,1022.84717
1576422951860,2912567440623,1022.84375
1576422951941,2912647440623,1022.8423
1576422952020,2912727442186,1022.84424
1576422952100,2912807442186,1022.8511
1576422952180,2912887440623,1022.853
1576422952261,2912967440623,1022.8545
1576422952340,2913047440623,1022.84863
1576422952420,2913127440623,1022.84863
1576422952500,2913207440623,1022.8418
1576422952580,2913287440623,1022.8423
1576422952661,2913367440623,1022.84033
1576422952741,2913447440623,1022.853
1576422952820,2913527440623,1022.8667
1576422952900,2913607440623,1022.86035
1576422952981,2913687440623,1022.85254
1576422953060,2913767440623,1022.8506
1576422953140,2913847440623,1022.8462
1576422953220,2913927440623,1022.8457
1576422953300,2914007440623,1022.8286
1576422953380,2914087440623,1022.8408
1576422953461,2914167440623,1022.8364
1576422953540,2914247440623,1022.8413
1576422953620,2914327440623,1022.85156
1576422953700,2914407442186,1022.8428
1576422953780,2914487440623,1022.8491
1576422953861,2914567442186,1022.86475
1576422953940,2914647442186,1022.8633
1576422954020,2914727440623,1022.85547
1576422954100,2914807440623,1022.84863
1576422954180,2914887440623,1022.853
1576422954260,2914967440623,1022.8579
1576422954340,2915047440623,1022.85254
1576422954420,2915127440623,1022.854
1576422954500,2915207440623,1022.8618
1576422954580,2915287440623,1022.86084
1576422954660,2915367440623,1022.86035
1576422954741,2915447440623,1022.8633
1576422954847,2915527440623,1022.84863
1576422954900,2915607440623,1022.8535
1576422954980,2915687442186,1022.854
1576422955062,2915767440623,1022.8613
1576422955140,2915847440623,1022.8613
1576422955220,2915927440623,1022.86426
1576422955300,2916007440623,1022.8677
1576422955409,2916087440623,1022.8657
1576422955460,2916167440623,1022.86084
1576422955540,2916247440623,1022.84766
1576422955621,2916327440623,1022.8584
1576422955700,2916407440623,1022.8589
1576422955781,2916487442186,1022.86914
1576422955861,2916567442186,1022.8657
1576422955941,2916647440623,1022.8633
1576422956020,2916727440623,1022.85693
1576422956100,2916807442186,1022.8638
1576422956181,2916887442186,1022.86816
1576422956261,2916967440623,1022.8716
1576422956340,2917047442186,1022.8701
1576422956420,2917127440623,1022.8721
1576422956501,2917207440623,1022.8696
1576422956580,2917287440623,1022.8672
1576422956660,2917367440623,1022.8545
1576422956740,2917447440623,1022.854
1576422956820,2917527440623,1022.84766
1576422956902,2917607440623,1022.84863
1576422956981,2917687440623,1022.85254
1576422957060,2917767442186,1022.84766
1576422957141,2917847442186,1022.8496
1576422957221,2917927442186,1022.8696
1576422957301,2918007440623,1022.8784
1576422957380,2918087440623,1022.8613
1576422957460,2918167440623,1022.8638
1576422957541,2918247440623,1022.8584
1576422957620,2918327440623,1022.8594
1576422957700,2918407440623,1022.85254
1576422957781,2918487442186,1022.8594
1576422957862,2918567440623,1022.8657
1576422957940,2918647440623,1022.8613
1576422958020,2918727440623,1022.85596
1576422958100,2918807440623,1022.85547
1576422958180,2918887440623,1022.8594
1576422958260,2918967440623,1022.8618
1576422958340,2919047440623,1022.8584
1576422958420,2919127440623,1022.8667
1576422958500,2919207440623,1022.85693
1576422958580,2919287440623,1022.8511
1576422958660,2919367442186,1022.86816
1576422958744,2919447440623,1022.8623
1576422958821,2919527440623,1022.86816
1576422958900,2919607440623,1022.8511
1576422958980,2919687442186,1022.8535
1576422959060,2919767442186,1022.85156
1576422959140,2919847440623,1022.8589
1576422959220,2919927440623,1022.8511
1576422959300,2920007442186,1022.85596
1576422959380,2920087440623,1022.8574
1576422959460,2920167440623,1022.86475
1576422959541,2920247440623,1022.8589
1576422959620,2920327440623,1022.8501
1576422959701,2920407440623,1022.854
1576422959780,2920487440623,1022.87256
1576422959861,2920567440623,1022.8789
1576422959940,2920647440623,1022.8716
1576422960020,2920727440623,1022.8579
1576422960100,2920807440623,1022.8784
1576422960180,2920887440623,1022.88916
1576422960260,2920967440623,1022.8911
1576422960340,2921047440623,1022.9214
1576422960421,2921127442186,1022.9512
1576422960500,2921207440623,1022.98145
1576422960580,2921287440623,1022.9619
1576422960663,2921367440623,1022.9448
1576422960740,2921447440623,1022.9404
1576422960820,2921527440623,1022.9287
1576422960900,2921607440623,1022.89844
1576422960980,2921687442186,1022.86865
1576422961060,2921767440623,1022.8384
1576422961140,2921847440623,1022.8384
1576422961221,2921927440623,1022.8496
1576422961300,2922007440623,1022.855
1576422961381,2922087440623,1022.8369
1576422961460,2922167440623,1022.8208
1576422961540,2922247440623,1022.7905
1576422961620,2922327440623,1022.76074
1576422961700,2922407440623,1022.7456
1576422961780,2922487440623,1022.77344
1576422961860,2922567440623,1022.8037
1576422961940,2922647440623,1022.79443
1576422962021,2922727440623,1022.8042
1576422962100,2922807442186,1022.80176
1576422962180,2922887440623,1022.7998
1576422962260,2922967440623,1022.7988
1576422962340,2923047440623,1022.8291
1576422962420,2923127440623,1022.84033
1576422962500,2923207442186,1022.83496
1576422962580,2923287440623,1022.86475
1576422962660,2923367440623,1022.8452
1576422962740,2923447440623,1022.8325
1576422962820,2923527442186,1022.82324
1576422962901,2923607440623,1022.8262
1576422962980,2923687442186,1022.8154
1576422963061,2923767442186,1022.8086
1576422963140,2923847440623,1022.8091
1576422963220,2923927440623,1022.8076
1576422963300,2924007440623,1022.8091
1576422963380,2924087440623,1022.8135
1576422963461,2924167440623,1022.81445
1576422963541,2924247440623,1022.81885
1576422963621,2924327440623,1022.8096
1576422963700,2924407440623,1022.81396
1576422963780,2924487440623,1022.79443
1576422963861,2924567440623,1022.7905
1576422963940,2924647440623,1022.7949
1576422964020,2924727440623,1022.791
1576422964100,2924807440623,1022.79785
1576422964180,2924887440623,1022.79443
1576422964260,2924967440623,1022.79736
1576422964340,2925047440623,1022.8052
1576422964420,2925127442186,1022.7998
1576422964501,2925207440623,1022.79004
1576422964580,2925287440623,1022.8003
1576422964660,2925367440623,1022.7959
1576422964741,2925447440623,1022.8037
1576422964820,2925527440623,1022.8174
1576422964901,2925607440623,1022.8218
1576422964980,2925687440623,1022.8169
1576422965060,2925767442186,1022.81885
1576422965140,2925847442186,1022.8125
1576422965225,2925927440623,1022.7959
1576422965301,2926007440623,1022.79395
1576422965380,2926087440623,1022.7969
1576422965460,2926167440623,1022.7822
1576422965541,2926247440623,1022.78906
1576422965620,2926327440623,1022.7954
1576422965701,2926407440623,1022.81885
1576422965781,2926487440623,1022.83057
1576422965863,2926567440623,1022.81445
1576422965940,2926647442186,1022.8013
1576422966020,2926727440623,1022.7964
1576422966100,2926807440623,1022.81104
1576422966180,2926887440623,1022.813
1576422966280,2926967442186,1022.8042
1576422966340,2927047440623,1022.80176
1576422966420,2927127440623,1022.8091
1576422966500,2927207440623,1022.8071
1576422966580,2927287440623,1022.8071
1576422966660,2927367440623,1022.79785
1576422966740,2927447440623,1022.7964
1576422966820,2927527440623,1022.8032
1576422966901,2927607440623,1022.81055
1576422966980,2927687440623,1022.80273
1576422967060,2927767442186,1022.81006
1576422967140,2927847442186,1022.8032
1576422967220,2927927440623,1022.79736
1576422967300,2928007440623,1022.80615
1576422967381,2928087440623,1022.80225
1576422967460,2928167440623,1022.7993
1576422967540,2928247440623,1022.7954
1576422967620,2928327440623,1022.78906
1576422967700,2928407440623,1022.7842
1576422967780,2928487440623,1022.79004
1576422967860,2928567442186,1022.79834
1576422967941,2928647442186,1022.80176
1576422968020,2928727440623,1022.80176
1576422968100,2928807442186,1022.8037
1576422968180,2928887440623,1022.8013
1576422968260,2928967442186,1022.7998
1576422968340,2929047442186,1022.78613
1576422968420,2929127442186,1022.7964
1576422968500,2929207440623,1022.79297
1576422968580,2929287440623,1022.792
1576422968660,2929367440623,1022.7871
1576422968741,2929447440623,1022.78613
1576422968820,2929527440623,1022.79736
1576422968900,2929607440623,1022.78125
1576422968980,2929687440623,1022.79443
1576422969062,2929767440623,1022.7954
1576422969140,2929847440623,1022.8042
1576422969220,2929927440623,1022.7915
1576422969300,2930007440623,1022.8037
1576422969380,2930087440623,1022.8081
1576422969460,2930167440623,1022.8096
1576422969540,2930247440623,1022.8032
1576422969620,2930327440623,1022.8008
1576422969700,2930407440623,1022.80225
1576422969780,2930487442186,1022.8076
1576422969860,2930567442186,1022.8052
1576422969945,2930647442186,1022.812
1576422970020,2930727440623,1022.80225
1576422970100,2930807440623,1022.80615
1576422970180,2930887440623,1022.79346
1576422970261,2930967440623,1022.7915
1576422970340,2931047440623,1022.7827
1576422970420,2931127440623,1022.78125
1576422970500,2931207440623,1022.78955
1576422970580,2931287440623,1022.79443
1576422970660,2931367440623,1022.8164
1576422970742,2931447440623,1022.8091
1576422970821,2931527440623,1022.8135
1576422970900,2931607440623,1022.8115
1576422970980,2931687440623,1022.8008
1576422971060,2931767442186,1022.8013
1576422971140,2931847440623,1022.8169
