,timeMillis,timeNanos,value
650,1573436626879,4702718546724916,1006.2661
651,1573436626959,4702718626724916,1006.28125
652,1573436627039,4702718706724916,1006.2510000000001
653,1573436627119,4702718786724916,1006.2212
654,1573436627200,4702718866724916,1006.2212
655,1573436627281,4702718946726479,1006.2212
656,1573436627359,4702719026726479,1006.2466
657,1573436627439,4702719106724916,1006.2768599999999
658,1573436627519,4702719186724916,1006.2617
659,1573436627599,4702719266724916,1006.23193
660,1573436627680,4702719346724916,1006.2261
661,1573436627759,4702719426724916,1006.1958
662,1573436627839,4702719506724916,1006.17725
663,1573436627954,4702719586724916,1006.20703
664,1573436627999,4702719666724916,1006.2373
665,1573436628081,4702719746724916,1006.2671
666,1573436628161,4702719826724916,1006.29443
667,1573436628240,4702719906724916,1006.26465
668,1573436628319,4702719986724916,1006.2344
669,1573436628399,4702720066724916,1006.21924
670,1573436628479,4702720146724916,1006.2202
671,1573436628560,4702720226724916,1006.25
672,1573436628639,4702720306724916,1006.2803
673,1573436628719,4702720386724916,1006.2651400000001
674,1573436628799,4702720466724916,1006.2363
675,1573436628880,4702720546724916,1006.20654
676,1573436628959,4702720626724916,1006.1763
677,1573436629039,4702720706724916,1006.1611300000001
678,1573436629119,4702720786724916,1006.1914
679,1573436629200,4702720866726479,1006.2212
680,1573436629279,4702720946726479,1006.25146
681,1573436629360,4702721026724916,1006.24854
682,1573436629440,4702721106724916,1006.21875
683,1573436629519,4702721186724916,1006.2036
684,1573436629599,4702721266724916,1006.1909
685,1573436629679,4702721346724916,1006.2207
686,1573436629759,4702721426724916,1006.2510000000001
687,1573436629839,4702721506724916,1006.28076
688,1573436629933,4702721586724916,1006.2510000000001
689,1573436629999,4702721666724916,1006.23584
690,1573436630079,4702721746724916,1006.20557
691,1573436630159,4702721826724916,1006.1758
692,1573436630239,4702721906724916,1006.1909
693,1573436630319,4702721986724916,1006.2207
694,1573436630399,4702722066724916,1006.2510000000001
695,1573436630479,4702722146724916,1006.26855
696,1573436630560,4702722226724916,1006.2388
697,1573436630639,4702722306724916,1006.2085
698,1573436630719,4702722386724916,1006.2085
699,1573436630799,4702722466724916,1006.209
700,1573436630879,4702722546724916,1006.2388
701,1573436630959,4702722626726479,1006.26904
702,1573436631040,4702722706724916,1006.2539
703,1573436631120,4702722786724916,1006.2241
704,1573436631199,4702722866726479,1006.19385
705,1573436631279,4702722946724916,1006.1787
706,1573436631359,4702723026724916,1006.1787
707,1573436631439,4702723106724916,1006.209
708,1573436631519,4702723186726479,1006.2388
709,1573436631599,4702723266724916,1006.2383
710,1573436631680,4702723346724916,1006.2080000000001
711,1573436631759,4702723426724916,1006.1782
712,1573436631839,4702723506724916,1006.1782
713,1573436631919,4702723586724916,1006.1929
714,1573436631999,4702723666724916,1006.2231400000001
715,1573436632079,4702723746724916,1006.2383
716,1573436632160,4702723826724916,1006.2246
717,1573436632241,4702723906726479,1006.1948
718,1573436632319,4702723986724916,1006.16455
719,1573436632399,4702724066724916,1006.16455
720,1573436632480,4702724146724916,1006.1948
721,1573436632561,4702724226724916,1006.2246
722,1573436632639,4702724306724916,1006.2549
723,1573436632719,4702724386724916,1006.2661
724,1573436632801,4702724466724916,1006.23584
725,1573436632879,4702724546724916,1006.20605
726,1573436632959,4702724626726479,1006.2134
727,1573436633039,4702724706724916,1006.24316
728,1573436633119,4702724786724916,1006.27344
729,1573436633201,4702724866726479,1006.2881
730,1573436633279,4702724946724916,1006.2583
731,1573436633359,4702725026724916,1006.2280000000001
732,1573436633439,4702725106724916,1006.19824
733,1573436633519,4702725186724916,1006.19824
734,1573436633599,4702725266724916,1006.2280000000001
735,1573436633679,4702725346724916,1006.2583
736,1573436633759,4702725426724916,1006.27344
737,1573436633839,4702725506724916,1006.2583
738,1573436633920,4702725586724916,1006.2280000000001
739,1573436633999,4702725666724916,1006.19824
740,1573436634079,4702725746724916,1006.19824
741,1573436634159,4702725826724916,1006.2280000000001
742,1573436634240,4702725906724916,1006.2583
743,1573436634319,4702725986724916,1006.2666
744,1573436634399,4702726066724916,1006.2363
745,1573436634479,4702726146724916,1006.20654
746,1573436634560,4702726226724916,1006.1763
747,1573436634639,4702726306724916,1006.19385
748,1573436634719,4702726386724916,1006.2236300000001
749,1573436634799,4702726466724916,1006.2539
750,1573436634879,4702726546724916,1006.2539
751,1573436634959,4702726626724916,1006.2236300000001
752,1573436635040,4702726706724916,1006.209
753,1573436635119,4702726786724916,1006.21045
754,1573436635199,4702726866726479,1006.2402300000001
755,1573436635279,4702726946726479,1006.2705
756,1573436635359,4702727026724916,1006.3003
757,1573436635439,4702727106724916,1006.28516
758,1573436635519,4702727186724916,1006.2554
759,1573436635599,4702727266724916,1006.2251
760,1573436635679,4702727346724916,1006.21045
761,1573436635759,4702727426724916,1006.2002
762,1573436635840,4702727506724916,1006.23
763,1573436635919,4702727586724916,1006.2451
764,1573436635999,4702727666724916,1006.21875
765,1573436636079,4702727746724916,1006.1885
766,1573436636160,4702727826724916,1006.1885
767,1573436636239,4702727906726479,1006.21875
768,1573436636320,4702727986724916,1006.24854
769,1573436636399,4702728066724916,1006.2637
770,1573436636479,4702728146724916,1006.2593
771,1573436636560,4702728226724916,1006.2295
772,1573436636640,4702728306724916,1006.1992
773,1573436636719,4702728386724916,1006.1846
774,1573436636799,4702728466724916,1006.1846
775,1573436636879,4702728546724916,1006.1846
776,1573436636960,4702728626726479,1006.1846
777,1573436637039,4702728706724916,1006.2143599999999
778,1573436637123,4702728786726479,1006.2446
779,1573436637200,4702728866724916,1006.2451
780,1573436637280,4702728946724916,1006.21484
781,1573436637359,4702729026724916,1006.1850599999999
782,1573436637439,4702729106724916,1006.1548
783,1573436637519,4702729186724916,1006.125
784,1573436637599,4702729266724916,1006.1260000000001
785,1573436637679,4702729346724916,1006.1377
786,1573436637760,4702729426724916,1006.1138
787,1573436637840,4702729506724916,1006.09326
788,1573436637919,4702729586724916,1006.1025400000001
789,1573436637999,4702729666724916,1006.1001
790,1573436638079,4702729746724916,1006.12354
791,1573436638159,4702729826724916,1006.1465
792,1573436638239,4702729906724916,1006.17676
793,1573436638320,4702729986724916,1006.1518599999999
794,1573436638399,4702730066724916,1006.1406
795,1573436638479,4702730146724916,1006.1582
796,1573436638559,4702730226724916,1006.1631
797,1573436638639,4702730306724916,1006.14404
798,1573436638719,4702730386724916,1006.14453
799,1573436638799,4702730466724916,1006.12646
800,1573436638879,4702730546724916,1006.1094
801,1573436638960,4702730626724916,1006.1221
802,1573436639039,4702730706724916,1006.11816
803,1573436639120,4702730786724916,1006.125
804,1573436639204,4702730866724916,1006.13086
805,1573436639279,4702730946724916,1006.14453
806,1573436639359,4702731026724916,1006.13525
807,1573436639439,4702731106724916,1006.1211
808,1573436639519,4702731186724916,1006.1177
809,1573436639599,4702731266724916,1006.1201
810,1573436639679,4702731346724916,1006.12305
811,1573436639759,4702731426726479,1006.1382
812,1573436639839,4702731506724916,1006.1406
813,1573436639973,4702731586724916,1006.1543
814,1573436639999,4702731666724916,1006.1426
815,1573436640081,4702731746724916,1006.1460000000001
816,1573436640159,4702731826724916,1006.1333
817,1573436640239,4702731906726479,1006.1416
818,1573436640321,4702731986726479,1006.1469999999999
819,1573436640400,4702732066724916,1006.1509
820,1573436640479,4702732146724916,1006.1528300000001
821,1573436640559,4702732226724916,1006.15234
822,1573436640640,4702732306724916,1006.14795
823,1573436640719,4702732386724916,1006.14355
824,1573436640799,4702732466724916,1006.13184
825,1573436640879,4702732546724916,1006.1499
826,1573436640959,4702732626726479,1006.1489
827,1573436641039,4702732706724916,1006.1416
828,1573436641121,4702732786724916,1006.1239999999999
829,1573436641199,4702732866785854,1006.1162
830,1573436641279,4702732946726479,1006.1279
831,1573436641359,4702733026726479,1006.1323
832,1573436641439,4702733106724916,1006.14404
833,1573436641519,4702733186724916,1006.1543
834,1573436641599,4702733266724916,1006.1592
835,1573436641680,4702733346724916,1006.1596699999999
836,1573436641759,4702733426724916,1006.15674
837,1573436641839,4702733506724916,1006.14795
838,1573436641919,4702733586724916,1006.15576
839,1573436641999,4702733666724916,1006.1650400000001
840,1573436642079,4702733746724916,1006.1616
841,1573436642159,4702733826724916,1006.16797
842,1573436642239,4702733906724916,1006.1469999999999
843,1573436642319,4702733986724916,1006.1572
844,1573436642399,4702734066724916,1006.1538
845,1573436642479,4702734146724916,1006.1499
846,1573436642559,4702734226724916,1006.1626
847,1573436642639,4702734306724916,1006.1421
848,1573436642719,4702734386724916,1006.1362
849,1573436642799,4702734466726479,1006.1239999999999
850,1573436642879,4702734546726479,1006.1239999999999
851,1573436642959,4702734626726479,1006.13525
852,1573436643040,4702734706724916,1006.1553
853,1573436643119,4702734786724916,1006.1631
854,1573436643200,4702734866726479,1006.16943
855,1573436643279,4702734946724916,1006.1723599999999
856,1573436643359,4702735026724916,1006.1753
857,1573436643440,4702735106724916,1006.16797
858,1573436643520,4702735186724916,1006.1650400000001
859,1573436643599,4702735266724916,1006.16895
860,1573436643679,4702735346724916,1006.17334
861,1573436643759,4702735426724916,1006.17676
862,1573436643839,4702735506724916,1006.166
863,1573436643920,4702735586724916,1006.16797
864,1573436644000,4702735666724916,1006.16455
865,1573436644079,4702735746724916,1006.1504
866,1573436644159,4702735826724916,1006.14355
867,1573436644239,4702735906726479,1006.1401400000001
868,1573436644319,4702735986726479,1006.15625
869,1573436644400,4702736066724916,1006.1636
870,1573436644480,4702736146724916,1006.1543
871,1573436644560,4702736226724916,1006.14844
872,1573436644640,4702736306724916,1006.1299
873,1573436644719,4702736386724916,1006.1274400000001
874,1573436644800,4702736466724916,1006.14844
875,1573436644879,4702736546724916,1006.13916
876,1573436644960,4702736626726479,1006.1421
877,1573436645039,4702736706724916,1006.1401400000001
878,1573436645120,4702736786724916,1006.1421
879,1573436645199,4702736866726479,1006.1362
880,1573436645279,4702736946724916,1006.1382
881,1573436645359,4702737026724916,1006.1362
882,1573436645439,4702737106724916,1006.1489
883,1573436645519,4702737186724916,1006.1455
884,1573436645599,4702737266726479,1006.1513699999999
885,1573436645679,4702737346724916,1006.1509
886,1573436645759,4702737426724916,1006.15576
887,1573436645840,4702737506724916,1006.1347699999999
888,1573436645919,4702737586724916,1006.1426
889,1573436645999,4702737666724916,1006.14453
890,1573436646079,4702737746724916,1006.1494
891,1573436646159,4702737826724916,1006.1372
892,1573436646241,4702737906726479,1006.1494
893,1573436646319,4702737986724916,1006.14404
894,1573436646399,4702738066724916,1006.1587
895,1573436646479,4702738146724916,1006.145
896,1573436646559,4702738226724916,1006.13916
897,1573436646639,4702738306724916,1006.1421
898,1573436646719,4702738386724916,1006.1494
899,1573436646799,4702738466724916,1006.16797
900,1573436646879,4702738546724916,1006.16895
901,1573436646963,4702738626726479,1006.1650400000001
902,1573436647039,4702738706724916,1006.17285
903,1573436647120,4702738786724916,1006.1738
904,1573436647199,4702738866724916,1006.1669999999999
905,1573436647280,4702738946724916,1006.1606400000001
906,1573436647359,4702739026724916,1006.1513699999999
907,1573436647439,4702739106724916,1006.15234
908,1573436647520,4702739186724916,1006.1513699999999
909,1573436647601,4702739266726479,1006.1387
910,1573436647680,4702739346724916,1006.13916
911,1573436647759,4702739426724916,1006.1499
912,1573436647839,4702739506724916,1006.1548
913,1573436647919,4702739586724916,1006.1577
914,1573436647999,4702739666724916,1006.1543
915,1573436648079,4702739746724916,1006.1650400000001
916,1573436648159,4702739826726479,1006.1650400000001
917,1573436648239,4702739906724916,1006.1631
918,1573436648319,4702739986724916,1006.1499
919,1573436648436,4702740066726479,1006.15576
920,1573436648480,4702740146724916,1006.16016
921,1573436648560,4702740226724916,1006.1636
922,1573436648641,4702740306724916,1006.1626
923,1573436648719,4702740386724916,1006.1626
924,1573436648799,4702740466724916,1006.16455
925,1573436648879,4702740546724916,1006.1499
926,1573436648959,4702740626726479,1006.1572
927,1573436649040,4702740706724916,1006.1460000000001
928,1573436649119,4702740786724916,1006.1528300000001
929,1573436649200,4702740866724916,1006.16455
930,1573436649279,4702740946726479,1006.1606400000001
931,1573436649359,4702741026724916,1006.1675
932,1573436649439,4702741106724916,1006.1596699999999
933,1573436649519,4702741186724916,1006.16406
934,1573436649599,4702741266724916,1006.1582
935,1573436649679,4702741346724916,1006.1636
936,1573436649760,4702741426724916,1006.17334
937,1573436649839,4702741506724916,1006.1743
938,1573436649919,4702741586724916,1006.1758
939,1573436649999,4702741666724916,1006.16797
940,1573436650079,4702741746724916,1006.17285
941,1573436650161,4702741826726479,1006.1699
942,1573436650239,4702741906724916,1006.1548
943,1573436650319,4702741986724916,1006.1675
944,1573436650399,4702742066724916,1006.1655
945,1573436650479,4702742146724916,1006.1714
946,1573436650559,4702742226724916,1006.1669999999999
947,1573436650639,4702742306724916,1006.1636
948,1573436650719,4702742386724916,1006.1616
949,1573436650799,4702742466724916,1006.1802
950,1573436650879,4702742546724916,1006.1836
951,1573436650959,4702742626724916,1006.1782
952,1573436651039,4702742706724916,1006.1787
953,1573436651119,4702742786726479,1006.1665
954,1573436651200,4702742866724916,1006.1616
955,1573436651279,4702742946724916,1006.14844
956,1573436651359,4702743026726479,1006.14355
957,1573436651439,4702743106724916,1006.1553
958,1573436651520,4702743186724916,1006.1596699999999
959,1573436651599,4702743266724916,1006.1572
960,1573436651679,4702743346724916,1006.1548
961,1573436651759,4702743426724916,1006.14453
962,1573436651840,4702743506724916,1006.1489
963,1573436651919,4702743586724916,1006.1460000000001
964,1573436651999,4702743666724916,1006.1636
965,1573436652080,4702743746724916,1006.1548
966,1573436652160,4702743826724916,1006.1504
967,1573436652239,4702743906726479,1006.145
968,1573436652319,4702743986726479,1006.1387
